Date,Open,High,Low,Close,Adj_Close,Volume,Compound,Negative,Neutral,Positive
10/10/2014,25.172501,25.5075,25.075001,25.182501,22.47414,265326400,-0.6124,0.065,0.887,0.048
10/13/2014,25.3325,25.445,24.952499,24.952499,22.268875,214333600,0.9862,0.031,0.822,0.147
10/14/2014,25.0975,25.129999,24.6425,24.6875,22.032377,254754400,0.8022,0.066,0.846,0.088
10/15/2014,24.4925,24.7875,23.795,24.385,21.762409,403734400,0.9768,0.032,0.859,0.109
10/16/2014,23.887501,24.43,23.852501,24.065001,21.476824,288618000,0.3716,0.048,0.903,0.049
10/17/2014,24.375,24.75,24.202499,24.4175,21.791422,272718800,0.9733,0.015,0.89,0.095
10/20/2014,24.58,24.99,24.555,24.940001,22.257721,310069200,0.9306,0.061,0.841,0.098
10/21/2014,25.754999,25.754999,25.317499,25.6175,22.862362,378495600,0.9856,0.038,0.851,0.111
10/22/2014,25.709999,26.0275,25.65,25.747499,22.978369,273052400,0.9941,0.041,0.789,0.17
10/23/2014,26.02,26.262501,25.907499,26.2075,23.388905,284298800,0.9863,0.082,0.755,0.163
10/24/2014,26.295,26.372499,26.1325,26.305,23.47592,188215600,-0.802,0.102,0.83,0.068
10/27/2014,26.2125,26.370001,26.174999,26.2775,23.451372,136750800,0.9834,0.038,0.843,0.119
10/28/2014,26.35,26.684999,26.3375,26.684999,23.815048,192243600,0.9325,0.017,0.855,0.128
10/29/2014,26.6625,26.842501,26.59,26.834999,23.948915,210751600,0,0,0,0
10/30/2014,26.74,26.8375,26.475,26.745001,23.868593,162619200,0.8201,0.046,0.853,0.101
10/31/2014,27.002501,27.01,26.8025,27,24.096165,178557200,0.9855,0.024,0.849,0.128
11/3/2014,27.055,27.575001,27.002501,27.35,24.408527,209130400,0.9413,0.028,0.883,0.09
11/4/2014,27.34,27.372499,26.93,27.15,24.23004,166297600,0.296,0.07,0.86,0.07
11/5/2014,27.275,27.325001,27.032499,27.215,24.288046,149743600,0.3065,0.075,0.854,0.072
11/6/2014,27.15,27.1975,26.950001,27.174999,24.357508,139874000,0.933,0.02,0.912,0.068
11/7/2014,27.1875,27.33,27.137501,27.252501,24.426973,134766000,0.9921,0.015,0.851,0.134
11/10/2014,27.254999,27.3325,27.1675,27.2075,24.386642,108782000,0.9146,0.034,0.881,0.085
11/11/2014,27.174999,27.4375,27.1,27.424999,24.581591,109769200,0.8136,0.079,0.81,0.11
11/12/2014,27.344999,27.8575,27.342501,27.8125,24.928915,187769600,-0.5023,0.047,0.919,0.034
11/13/2014,27.950001,28.362499,27.9,28.205,25.28072,238091600,0.9667,0.044,0.837,0.119
11/14/2014,28.2875,28.547501,27.8025,28.545,25.58547,176254400,-0.9131,0.112,0.809,0.079
11/17/2014,28.567499,29.32,28.325001,28.497499,25.542894,186986800,0.9901,0.023,0.858,0.119
11/18/2014,28.485001,28.922501,28.4725,28.8675,25.874535,176896000,0.9615,0.056,0.821,0.123
11/19/2014,28.860001,28.934999,28.450001,28.6675,25.695269,167476800,0.9062,0.009,0.94,0.051
11/20/2014,28.727501,29.215,28.7125,29.077499,26.062767,173582000,0.9769,0.015,0.888,0.097
11/21/2014,29.377501,29.3925,29.0075,29.1175,26.098614,228717200,-0.2111,0.066,0.871,0.063
11/24/2014,29.2125,29.692499,29.155001,29.657499,26.582624,189803200,0.8911,0.029,0.885,0.086
11/25/2014,29.7675,29.9375,29.362499,29.4,26.351826,275361600,-0.9497,0.131,0.782,0.086
11/26/2014,29.485001,29.775,29.4575,29.75,26.665535,163073200,0.97,0.045,0.833,0.122
11/28/2014,29.817499,29.85,29.512501,29.7325,26.649851,99257600,0,0,0,0
12/1/2014,29.702499,29.8125,27.817499,28.7675,25.784899,335256000,0.7783,0.068,0.845,0.086
12/2/2014,28.375,28.9375,28.1875,28.657499,25.686304,237395600,0.8215,0.056,0.834,0.109
12/3/2014,28.9375,29.0875,28.7775,28.9825,25.977613,172253600,0.8696,0.054,0.847,0.099
12/4/2014,28.942499,29.299999,28.8225,28.872499,25.879013,168178000,0.7227,0.038,0.895,0.067
12/5/2014,28.997499,29.02,28.66,28.75,25.769218,153275600,-0.3008,0.072,0.86,0.068
12/8/2014,28.525,28.6625,27.905001,28.1,25.186609,230659600,0.4404,0.061,0.874,0.065
12/9/2014,27.547501,28.575001,27.3375,28.530001,25.572025,240832000,0.9956,0.025,0.769,0.206
12/10/2014,28.602501,28.7125,27.885,27.987499,25.08577,178261200,0.8677,0.039,0.871,0.09
12/11/2014,28.065001,28.450001,27.834999,27.905001,25.011822,165606800,-0.2297,0.099,0.807,0.093
12/12/2014,27.615,27.967501,27.395,27.432501,24.58832,224112400,0.6697,0.05,0.873,0.076
12/15/2014,27.674999,27.9,26.5875,27.057501,24.252197,268872400,0.9393,0.024,0.884,0.092
12/16/2014,26.592501,27.540001,26.565001,26.6875,23.920557,243162800,0.5719,0.058,0.864,0.079
12/17/2014,26.780001,27.459999,26.705,27.352501,24.516613,213647200,-0.296,0.08,0.847,0.072
12/18/2014,27.967501,28.1625,27.665001,28.1625,25.242628,236024800,0.7096,0.045,0.898,0.056
12/19/2014,28.065001,28.309999,27.915001,27.945,25.047676,353719200,0.3919,0.057,0.886,0.056
12/22/2014,28.040001,28.372499,27.9925,28.235001,25.307613,180670000,0.9059,0.017,0.867,0.116
12/23/2014,28.307501,28.3325,28.115,28.135,25.217981,104113600,0.9167,0.066,0.821,0.113
12/24/2014,28.145,28.1775,28.002501,28.002501,25.099215,57918400,0.9831,0.032,0.817,0.151
12/26/2014,28.025,28.629999,28.002501,28.497499,25.542894,134884000,0.2263,0.054,0.885,0.061
12/29/2014,28.4475,28.692499,28.424999,28.477501,25.524973,110395600,0.3204,0.05,0.883,0.067
12/30/2014,28.41,28.48,28.0275,28.129999,25.213491,119526000,0,0,1,0
12/31/2014,28.205,28.282499,27.5525,27.594999,24.733961,165613600,0,0,0,0
1/2/2015,27.8475,27.860001,26.8375,27.3325,24.49868,212818400,0.9659,0.046,0.841,0.113
1/5/2015,27.0725,27.1625,26.352501,26.5625,23.808516,257142000,0.9524,0.049,0.835,0.115
1/6/2015,26.635,26.8575,26.157499,26.565001,23.810755,263188400,0.8225,0.031,0.85,0.118
1/7/2015,26.799999,27.049999,26.674999,26.9375,24.144638,160423600,0.9761,0.031,0.848,0.121
1/8/2015,27.307501,28.0375,27.174999,27.9725,25.07233,237458000,0.9072,0.049,0.863,0.088
1/9/2015,28.1675,28.3125,27.5525,28.002501,25.099215,214798000,-0.9072,0.075,0.888,0.037
1/12/2015,28.15,28.157499,27.200001,27.3125,24.480753,198603200,-0.4785,0.076,0.852,0.072
1/13/2015,27.8575,28.200001,27.227501,27.555,24.698112,268367600,0.8398,0.022,0.897,0.082
1/14/2015,27.26,27.622499,27.125,27.450001,24.603994,195826400,0.9081,0.046,0.862,0.091
1/15/2015,27.5,27.514999,26.665001,26.705,23.936239,240056000,0.3506,0.033,0.923,0.044
1/16/2015,26.7575,26.895,26.299999,26.497499,23.750252,314053200,-0.8885,0.094,0.851,0.055
1/20/2015,26.959999,27.2425,26.625,27.18,24.361986,199599600,0.4215,0.067,0.841,0.092
1/21/2015,27.237499,27.764999,27.067499,27.387501,24.547976,194303600,0.8591,0.037,0.886,0.077
1/22/2015,27.565001,28.1175,27.43,28.1,25.186609,215185600,0.8074,0.012,0.938,0.05
1/23/2015,28.075001,28.4375,27.8825,28.245001,25.316578,185859200,0.7717,0.035,0.87,0.096
1/26/2015,28.434999,28.59,28.200001,28.275,25.343464,222460000,0.9332,0.089,0.779,0.132
1/27/2015,28.105,28.120001,27.2575,27.285,24.45611,382274800,0.8625,0.087,0.8,0.113
1/28/2015,29.407499,29.530001,28.827499,28.827499,25.838678,585908400,0.7096,0,0.918,0.082
1/29/2015,29.08,29.797501,28.889999,29.725,26.643127,337745600,0.9847,0.019,0.814,0.166
1/30/2015,29.6,30,29.2125,29.290001,26.253231,334982000,-0.8241,0.081,0.862,0.057
2/2/2015,29.512501,29.7925,29.02,29.657499,26.582624,250956400,0.5267,0.073,0.842,0.084
2/3/2015,29.625,29.772499,29.4025,29.6625,26.587112,207662800,-0.0258,0.105,0.816,0.078
2/4/2015,29.625,30.127501,29.577499,29.889999,26.791023,280598800,0.9446,0.07,0.827,0.103
2/5/2015,30.004999,30.057501,29.8125,29.985001,26.982243,168984800,0.5197,0.061,0.877,0.062
2/6/2015,30.004999,30.0625,29.612499,29.7325,26.75503,174826400,0.7783,0.027,0.913,0.06
2/9/2015,29.637501,29.959999,29.6075,29.93,26.932755,155559200,0.4234,0.062,0.852,0.086
2/10/2015,30.0425,30.5375,30.040001,30.504999,27.450167,248034000,-0.4019,0.102,0.806,0.092
2/11/2015,30.692499,31.23,30.625,31.219999,28.093563,294247200,0.6428,0.016,0.945,0.04
2/12/2015,31.514999,31.870001,31.3925,31.615,28.449007,297898000,0.959,0.009,0.906,0.085
2/13/2015,31.82,31.82,31.4125,31.77,28.588491,217088800,0.2732,0.075,0.835,0.09
2/17/2015,31.872499,32.220001,31.73,31.9575,28.757215,252609600,0.9371,0.026,0.861,0.112
2/18/2015,31.907499,32.195,31.862499,32.18,28.957434,179566800,0.8968,0.023,0.91,0.067
2/19/2015,32.119999,32.2575,32.0825,32.112499,28.89669,149449600,0.6753,0.009,0.961,0.03
2/20/2015,32.154999,32.375,32.012501,32.375,29.132908,195793600,0.5647,0.007,0.972,0.021
2/23/2015,32.505001,33.25,32.415001,33.25,29.92028,283896400,0.8442,0.056,0.847,0.097
2/24/2015,33.235001,33.400002,32.7925,33.0425,29.733557,276912400,0.34,0.013,0.962,0.026
2/25/2015,32.889999,32.900002,32.037498,32.197498,28.973175,298846800,0,0,0,0
2/26/2015,32.197498,32.717499,31.6525,32.605,29.339874,365150000,-0.91,0.089,0.852,0.059
2/27/2015,32.5,32.642502,32.060001,32.115002,28.898945,248059200,-0.9231,0.136,0.763,0.101
3/2/2015,32.3125,32.57,32.075001,32.272499,29.040668,192386800,0.9717,0.039,0.861,0.099
3/3/2015,32.240002,32.380001,32.022499,32.34,29.101404,151265200,0.128,0.077,0.856,0.068
3/4/2015,32.275002,32.389999,32.080002,32.134998,28.916933,126665200,-0.6808,0.074,0.879,0.047
3/5/2015,32.145,32.1875,31.440001,31.602501,28.437767,226068400,0.9584,0.033,0.874,0.092
3/6/2015,32.099998,32.342499,31.565001,31.65,28.480505,291368400,0.9171,0.059,0.844,0.097
3/9/2015,31.99,32.392502,31.264999,31.785,28.601988,354114000,0.9245,0.019,0.91,0.071
3/10/2015,31.602501,31.805,30.950001,31.127501,28.010334,275426400,0.968,0.01,0.882,0.108
3/11/2015,31.1875,31.192499,30.5275,30.559999,27.499662,275756000,-0.9253,0.101,0.841,0.058
3/12/2015,30.577499,31.225,30.407499,31.112499,27.996834,193450800,-0.128,0.07,0.867,0.062
3/13/2015,31.1,31.35,30.645,30.897499,27.80336,207309200,0.34,0.057,0.877,0.066
3/16/2015,30.969999,31.237499,30.717501,31.237499,28.109318,143497200,0.9586,0.011,0.897,0.093
3/17/2015,31.475,31.83,31.4125,31.76,28.579493,204092400,-0.9747,0.168,0.743,0.09
3/18/2015,31.75,32.290001,31.592501,32.1175,28.901188,261083600,0.9789,0.037,0.856,0.107
3/19/2015,32.1875,32.3125,31.85,31.875,28.68298,183238000,0.9372,0.035,0.874,0.091
3/20/2015,32.0625,32.099998,31.290001,31.475,28.323029,274780400,0.9811,0.019,0.848,0.133
3/23/2015,31.780001,31.9625,31.629999,31.8025,28.617735,150838800,0.8405,0.06,0.844,0.095
3/24/2015,31.807501,32.009998,31.639999,31.672501,28.500755,131369200,0.9748,0.015,0.874,0.11
3/25/2015,31.635,31.705,30.844999,30.844999,27.756121,206620800,0.9098,0.031,0.891,0.078
3/26/2015,30.690001,31.219999,30.65,31.059999,27.949589,190291600,0.9761,0,0.903,0.097
3/27/2015,31.1425,31.174999,30.727501,30.8125,27.726879,158184800,0.9397,0.027,0.869,0.103
3/30/2015,31.012501,31.6,31,31.592501,28.428764,188398800,0,0,1,0
3/31/2015,31.522499,31.622499,31.09,31.1075,27.992336,168362400,0,0,0,0
4/1/2015,31.205,31.280001,30.775,31.0625,27.951843,162485600,0.9903,0.042,0.813,0.145
4/2/2015,31.2575,31.389999,31.047501,31.33,28.192553,128880400,0.9931,0.015,0.83,0.155
4/6/2015,31.1175,31.877501,31.0825,31.8375,28.649227,148776000,-0.4821,0.092,0.838,0.07
4/7/2015,31.91,32.029999,31.495001,31.502501,28.347778,140049200,0,0,0,0
4/8/2015,31.4625,31.6,31.2425,31.4,28.255537,149316800,0.9404,0.013,0.902,0.085
4/9/2015,31.4625,31.645,31.165001,31.639999,28.47151,129936000,0.7615,0.053,0.864,0.082
4/10/2015,31.487499,31.8025,31.315001,31.775,28.592989,160752000,0.9557,0.037,0.869,0.094
4/13/2015,32.092499,32.142502,31.6525,31.7125,28.536745,145460400,0.9422,0.047,0.849,0.104
4/14/2015,31.75,31.8225,31.477501,31.575001,28.413017,102098400,0.9839,0.048,0.808,0.144
4/15/2015,31.602501,31.782499,31.502501,31.695,28.521002,115881600,-0.9097,0.106,0.812,0.081
4/16/2015,31.57,31.775,31.5275,31.5425,28.38377,113476000,-0.7232,0.067,0.879,0.054
4/17/2015,31.387501,31.535,31.115,31.1875,28.064322,207828000,-0.9744,0.119,0.841,0.039
4/20/2015,31.3925,32.029999,31.2925,31.9,28.705469,188217200,0.8841,0.03,0.891,0.079
4/21/2015,32.025002,32.049999,31.6675,31.727501,28.550245,129740400,0.7311,0.054,0.869,0.077
4/22/2015,31.747499,32.217499,31.58,32.154999,28.934929,150618000,0.8555,0.032,0.898,0.07
4/23/2015,32.075001,32.605,32.035,32.4175,29.171154,183083600,0.296,0.027,0.931,0.042
4/24/2015,32.622501,32.657501,32.307499,32.57,29.308384,178103600,0.9194,0.037,0.888,0.075
4/27/2015,33.077499,33.282501,32.787498,33.162498,29.841545,387816800,0.9293,0.041,0.872,0.087
4/28/2015,33.615002,33.634998,32.392502,32.639999,29.371368,475696000,0.0772,0.075,0.841,0.083
4/29/2015,32.540001,32.897499,32.075001,32.16,28.939438,253544400,-0.9217,0.186,0.814,0
4/30/2015,32.16,32.16,31.145,31.2875,28.154312,332781600,0.9332,0.045,0.846,0.109
5/1/2015,31.525,32.532501,31.325001,32.237499,29.009174,234050400,0.7506,0.048,0.884,0.067
5/4/2015,32.375,32.642502,32.064999,32.174999,28.95293,203953200,0.3182,0.019,0.949,0.031
5/5/2015,32.037498,32.112499,31.445,31.450001,28.300535,197085600,-0.8869,0.091,0.853,0.055
5/6/2015,31.639999,31.6875,30.84,31.252501,28.122812,288564000,0,0,0,0
5/7/2015,31.192499,31.52,31.004999,31.315001,28.296761,175763600,0.9851,0.017,0.848,0.135
5/8/2015,31.67,31.905001,31.5275,31.905001,28.829889,222201600,-0.7681,0.07,0.861,0.068
5/11/2015,31.8475,31.889999,31.407499,31.58,28.536221,168143200,-0.1027,0.072,0.848,0.08
5/12/2015,31.4,31.719999,31.205,31.467501,28.434559,192640000,0.9732,0.03,0.84,0.13
5/13/2015,31.5375,31.797501,31.467501,31.502501,28.466183,138776800,0.9686,0.079,0.758,0.163
5/14/2015,31.852501,32.237499,31.790001,32.237499,29.130344,180814000,0.9632,0.097,0.752,0.151
5/15/2015,32.267502,32.372501,32.052502,32.192501,29.089685,152832000,0.9493,0.029,0.87,0.101
5/18/2015,32.095001,32.68,32.09,32.547501,29.410471,203531600,0.9862,0.066,0.771,0.163
5/19/2015,32.672501,32.720001,32.41,32.517502,29.383362,178532800,-0.7584,0.108,0.804,0.088
5/20/2015,32.5,32.744999,32.334999,32.514999,29.381098,145819600,0.5647,0.059,0.866,0.074
5/21/2015,32.517502,32.907501,32.4575,32.8475,29.681547,158921600,0.5267,0.013,0.928,0.059
5/22/2015,32.900002,33.2425,32.849998,33.134998,29.941334,182384000,-0.8744,0.162,0.758,0.08
5/26/2015,33.150002,33.227501,32.279999,32.404999,29.281698,282790400,0.8999,0.045,0.865,0.09
5/27/2015,32.584999,33.064999,32.512501,33.009998,29.828382,183332800,0.8394,0.034,0.904,0.062
5/28/2015,32.965,32.987499,32.775002,32.945,29.769651,122933200,0.4387,0.113,0.76,0.127
5/29/2015,32.807499,32.862499,32.474998,32.57,29.430805,203538000,0.8834,0,0.849,0.151
6/1/2015,32.57,32.8475,32.512501,32.634998,29.489527,128451200,0.4588,0.038,0.908,0.054
6/2/2015,32.465,32.665001,32.330002,32.490002,29.358507,134670400,0.9776,0.026,0.868,0.107
6/3/2015,32.665001,32.735001,32.474998,32.529999,29.39465,123934000,0.994,0.017,0.814,0.169
6/4/2015,32.395,32.645,32.227501,32.34,29.222965,153800400,0.972,0.045,0.844,0.111
6/5/2015,32.375,32.422501,32.09,32.162498,29.062574,142507200,0.9163,0.052,0.849,0.099
6/8/2015,32.224998,32.302502,31.7075,31.950001,28.870556,210699200,0.9794,0.02,0.866,0.114
6/9/2015,31.674999,32.02,31.405001,31.855,28.784716,224301600,0.3832,0.032,0.919,0.05
6/10/2015,31.98,32.334999,31.9625,32.220001,29.114534,156349200,0.9022,0.039,0.881,0.08
6/11/2015,32.294998,32.544998,32.119999,32.147499,29.049013,141563600,0.7579,0.034,0.9,0.066
6/12/2015,32.047501,32.0825,31.7775,31.7925,28.728237,147544800,0.982,0.051,0.819,0.13
6/15/2015,31.525,31.809999,31.4275,31.73,28.671759,175955600,-0.4854,0.049,0.908,0.043
6/16/2015,31.7575,31.9625,31.592501,31.9,28.825373,125976400,0,0,0,0
6/17/2015,31.93,31.969999,31.684999,31.825001,28.757607,131672400,0.9814,0.021,0.88,0.099
6/18/2015,31.807501,32.077499,31.805,31.969999,28.888626,141628800,0.969,0.06,0.81,0.13
6/19/2015,31.9275,31.955,31.6,31.65,28.599474,218867600,0.6705,0.057,0.845,0.099
6/22/2015,31.872499,32.014999,31.77,31.9025,28.827633,136157200,0.8316,0.058,0.848,0.094
6/23/2015,31.870001,31.9025,31.719999,31.7575,28.696611,121075600,0.7471,0.056,0.861,0.084
6/24/2015,31.8025,32.450001,31.780001,32.0275,28.940582,221123600,0.9246,0.037,0.875,0.087
6/25/2015,32.215,32.299999,31.875,31.875,28.802786,127752400,0.9684,0.054,0.813,0.133
6/26/2015,31.9175,31.997499,31.627501,31.6875,28.633364,176267200,0.9741,0.035,0.848,0.118
6/29/2015,31.365,31.6175,31.120001,31.1325,28.131849,196645600,0.1901,0.048,0.884,0.068
6/30/2015,31.3925,31.530001,31.215,31.3575,28.335161,177482800,0.7906,0,0.849,0.151
7/1/2015,31.725,31.735001,31.497499,31.65,28.599474,120955200,0.9785,0.054,0.81,0.136
7/2/2015,31.6075,31.672501,31.442499,31.610001,28.563326,108844000,0.9872,0.027,0.827,0.146
7/6/2015,31.235001,31.557501,31.2125,31.5,28.46393,112241600,0.8882,0.018,0.861,0.122
7/7/2015,31.4725,31.5375,30.942499,31.422501,28.393904,187787200,0.9586,0.04,0.849,0.111
7/8/2015,31.120001,31.16,30.635,30.6425,27.689075,243046400,0.975,0.038,0.854,0.108
7/9/2015,30.9625,31.014999,29.805,30.0175,27.124315,314380000,0.9255,0.039,0.874,0.087
7/10/2015,30.485001,30.9625,30.3025,30.82,27.849463,245418000,-0.714,0.063,0.913,0.025
7/13/2015,31.2575,31.440001,31.08,31.415001,28.387127,165762000,-0.128,0.044,0.914,0.042
7/14/2015,31.51,31.592501,31.26,31.4025,28.375824,127072400,0.2382,0.069,0.861,0.069
7/15/2015,31.43,31.7875,31.395,31.705,28.64917,134596800,0.6369,0.031,0.908,0.062
7/16/2015,31.934999,32.142502,31.8375,32.127499,29.030945,144889600,0.9646,0.02,0.895,0.085
7/17/2015,32.27,32.404999,32.077499,32.404999,29.281698,184658800,0.995,0,0.817,0.183
7/20/2015,32.7425,33.2425,32.674999,33.017502,29.835171,235600800,0.8897,0.041,0.869,0.09
7/21/2015,33.212502,33.23,32.580002,32.6875,29.53697,307025600,0.9988,0.083,0.722,0.195
7/22/2015,30.497499,31.375,30.497499,31.305,28.287724,461802400,0.9992,0.053,0.744,0.204
7/23/2015,31.549999,31.772499,31.264999,31.290001,28.274172,203998000,0.9901,0.042,0.799,0.159
7/24/2015,31.33,31.434999,30.975,31.125,28.125074,168649200,0.964,0.035,0.819,0.145
7/27/2015,30.772499,30.9025,30.530001,30.692499,27.734255,177822000,0.8426,0.066,0.834,0.099
7/28/2015,30.844999,30.977501,30.637501,30.844999,27.872057,134472400,-0.782,0.109,0.826,0.065
7/29/2015,30.7875,30.875,30.567499,30.747499,27.78396,148046800,0.4588,0,0.909,0.091
7/30/2015,30.58,30.6425,30.4275,30.592501,27.6439,134513200,-0.09,0.056,0.898,0.046
7/31/2015,30.65,30.66,30.227501,30.325001,27.402176,171540000,0,0,0,0
8/3/2015,30.375,30.6425,29.379999,29.610001,26.756094,279904000,0.9153,0.013,0.904,0.083
8/4/2015,29.355,29.424999,28.3125,28.66,25.897657,496554400,0.9382,0.008,0.925,0.066
8/5/2015,28.237499,29.360001,28.025,28.85,26.069342,397250400,-0.0018,0.046,0.912,0.041
8/6/2015,28.9925,29.125,28.530001,28.782499,26.12607,211612000,0.3261,0.043,0.907,0.051
8/7/2015,28.645,29.0625,28.625,28.879999,26.214569,154681600,0.7812,0.034,0.91,0.056
8/10/2015,29.1325,29.997499,29.1325,29.93,27.167669,219806400,0.9186,0.024,0.905,0.071
8/11/2015,29.452499,29.545,28.3325,28.372499,25.753916,388331200,0.9559,0.053,0.829,0.118
8/12/2015,28.1325,28.855,27.407499,28.809999,26.151035,404870000,0.9513,0.066,0.804,0.13
8/13/2015,29.01,29.1,28.635,28.7875,26.130615,194143200,0.7845,0.056,0.861,0.083
8/14/2015,28.58,29.077499,28.502501,28.99,26.314425,171718000,0.9299,0.062,0.825,0.113
8/17/2015,29.01,29.4125,28.875,29.290001,26.586744,163538800,0.631,0.081,0.818,0.101
8/18/2015,29.1075,29.360001,29.002501,29.125,26.436968,138242800,-0.5574,0.133,0.753,0.115
8/19/2015,29.025,29.129999,28.67,28.752501,26.098845,193146000,0.9127,0.026,0.892,0.082
8/20/2015,28.52,28.5875,27.907499,28.1625,25.563297,274006400,0.5653,0.077,0.826,0.097
8/21/2015,27.6075,27.975,26.4125,26.440001,23.999771,513102000,0.9269,0.084,0.792,0.124
8/24/2015,23.717501,27.200001,23,25.780001,23.400688,648825200,-0.5302,0.106,0.787,0.108
8/25/2015,27.7775,27.7775,25.875,25.934999,23.541384,414406400,0.9231,0.054,0.848,0.098
8/26/2015,26.772499,27.4725,26.262501,27.422501,24.891592,387098400,0.743,0.057,0.857,0.086
8/27/2015,28.057501,28.309999,27.504999,28.23,25.624569,338464400,0.6808,0.048,0.872,0.08
8/28/2015,28.0425,28.327499,27.885,28.3225,25.708525,212657600,0.6369,0.055,0.858,0.087
8/31/2015,28.0075,28.6325,28,28.190001,25.588263,224917200,-0.7269,0.088,0.882,0.03
9/1/2015,27.5375,27.969999,26.84,26.93,24.444546,307383600,0.9799,0.028,0.822,0.149
9/2/2015,27.557501,28.084999,27.282499,28.084999,25.492945,247555200,0.9843,0.017,0.871,0.111
9/3/2015,28.122499,28.195,27.51,27.592501,25.045898,212935600,0.9231,0.06,0.828,0.111
9/4/2015,27.2425,27.612499,27.127501,27.317499,24.796282,199985200,0.8151,0.043,0.869,0.088
9/8/2015,27.9375,28.139999,27.58,28.077499,25.486141,219374400,0.9694,0.076,0.781,0.143
9/9/2015,28.440001,28.504999,27.442499,27.5375,24.995981,340043200,0.9764,0.016,0.89,0.095
9/10/2015,27.567499,28.32,27.475,28.1425,25.545141,251571200,0.9641,0.007,0.901,0.092
9/11/2015,27.9475,28.5525,27.940001,28.5525,25.917299,199662000,-0.2617,0.059,0.885,0.055
9/14/2015,29.145,29.2225,28.715,28.827499,26.166922,233453600,0.9494,0.04,0.861,0.099
9/15/2015,28.9825,29.1325,28.605,29.07,26.387039,173364800,-0.4374,0.103,0.812,0.084
9/16/2015,29.0625,29.135,28.860001,29.102501,26.416544,148694000,0.9716,0.012,0.878,0.11
9/17/2015,28.915001,29.122499,28.43,28.48,25.851496,256450400,0.7687,0.08,0.816,0.104
9/18/2015,28.0525,28.575001,27.967501,28.362499,25.744837,297141200,-0.9564,0.122,0.824,0.055
9/21/2015,28.4175,28.842501,28.415001,28.8025,26.144232,200888000,0.9648,0.021,0.878,0.101
9/22/2015,28.344999,28.545,28.129999,28.35,25.733496,201384800,0.964,0.008,0.91,0.082
9/23/2015,28.407499,28.68,28.325001,28.58,25.942263,143026800,0,0,0,0
9/24/2015,28.3125,28.875,28.092501,28.75,26.096575,200878000,0.9638,0.037,0.861,0.102
9/25/2015,29.110001,29.172501,28.504999,28.6775,26.030766,224607600,0.9607,0.032,0.882,0.086
9/28/2015,28.4625,28.6425,28.110001,28.110001,25.51564,208436000,0.4522,0.073,0.831,0.096
9/29/2015,28.2075,28.377501,26.965,27.264999,24.748627,293461600,0.1779,0.015,0.954,0.031
9/30/2015,27.5425,27.885,27.182501,27.575001,25.030018,265892000,0,0,0,0
10/1/2015,27.2675,27.405001,26.827499,27.395,24.86664,255716400,0.891,0.055,0.85,0.095
10/2/2015,27.002501,27.752501,26.887501,27.594999,25.048168,232079200,-0.6357,0.134,0.733,0.133
10/5/2015,27.469999,27.842501,27.2675,27.695,25.138937,208258800,0.891,0.041,0.873,0.086
10/6/2015,27.657499,27.934999,27.442499,27.827499,25.259218,192787200,0.274,0.088,0.808,0.104
10/7/2015,27.934999,27.942499,27.352501,27.695,25.138937,187062400,0.9261,0.047,0.866,0.086
10/8/2015,27.547501,27.547501,27.0525,27.375,24.84848,247918400,0.9692,0.047,0.849,0.105
10/9/2015,27.5,28.07,27.372499,28.030001,25.443029,211064400,0.9524,0.058,0.82,0.121
10/12/2015,28.182501,28.1875,27.860001,27.9,25.325026,121868800,0.1433,0.034,0.928,0.037
10/13/2015,27.705,28.112499,27.67,27.9475,25.368139,132197200,0.1964,0.041,0.919,0.04
10/14/2015,27.8225,27.879999,27.389999,27.5525,25.00959,177849600,0.4131,0.054,0.882,0.064
10/15/2015,27.7325,28.025,27.622499,27.965,25.384024,150694000,0.8519,0.013,0.924,0.063
10/16/2015,27.945,28,27.6325,27.76,25.197947,156930400,0.9552,0,0.875,0.125
10/19/2015,27.700001,27.9375,27.5275,27.932501,25.354523,119036800,0,0,0,0
10/20/2015,27.834999,28.5425,27.705,28.442499,25.817455,195871200,-0.9493,0.1,0.845,0.056
10/21/2015,28.5,28.895,28.424999,28.440001,25.815187,167180800,0.631,0.047,0.895,0.058
10/22/2015,28.5825,28.875,28.525,28.875,26.210035,166616400,0.9793,0.048,0.823,0.128
10/23/2015,29.174999,29.807501,29.0825,29.77,27.022438,237467600,0.9652,0.038,0.857,0.105
10/26/2015,29.52,29.532499,28.73,28.82,26.160116,265335200,0.9825,0.01,0.886,0.104
10/27/2015,28.85,29.135,28.497499,28.637501,25.994452,279537600,0.3163,0.103,0.8,0.098
10/28/2015,29.2325,29.825001,29.014999,29.817499,27.065556,342205600,0.5855,0.156,0.675,0.169
10/29/2015,29.674999,30.172501,29.567499,30.1325,27.351475,204909200,0.6705,0.089,0.802,0.11
10/30/2015,30.247499,30.305,29.862499,29.875,27.117744,197461200,0.6249,0.063,0.817,0.121
11/2/2015,30.200001,30.34,29.9025,30.295,27.498983,128813200,0.98,0.009,0.807,0.184
11/3/2015,30.1975,30.872499,30.174999,30.6425,27.814409,182076000,0.9575,0.03,0.864,0.106
11/4/2015,30.782499,30.955,30.405001,30.5,27.685068,179544400,0.4854,0.03,0.931,0.04
11/5/2015,30.4625,30.672501,30.045,30.23,27.557442,158210800,0.987,0.045,0.808,0.146
